id,probe,fixture,mime_types,ground_truth_extensions,ground_truth_filenames,review_status,format_validity,validator,identifiability,reproduction_method,declared_reproduction_tier,disk_sha_consistency,reproduction_verified,pinned_source_sha_verified,source_manifest_status,sha256,sha256_on_disk,evidence_status
sample-bplist,.bplist,tests/fixtures/sample.bplist,application/x-bplist,.bplist; .plist,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,5ef41ca666c21162ca1e98a0f39845f9133a1efa65c533c866e74ecc1499c25f,5ef41ca666c21162ca1e98a0f39845f9133a1efa65c533c866e74ecc1499c25f,missing
sample-cabal,.cabal,tests/fixtures/sample.cabal,application/x-yaml,.cabal,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,567787ff6229bcc4806452f0ef4e4e5198b972608ab732ed38ed81147aa3e6c7,567787ff6229bcc4806452f0ef4e4e5198b972608ab732ed38ed81147aa3e6c7,missing
sample-cairo,.cairo,tests/fixtures/sample.cairo,application/x-rust,.cairo,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,544bb8cfb578f2b7979947acd589a545c1806b0b92973bec39e34fc67dbee45f,544bb8cfb578f2b7979947acd589a545c1806b0b92973bec39e34fc67dbee45f,missing
sample-cbl,.cbl,tests/fixtures/sample.cbl,text/x-cobol,.cbl; .cob; .cpy; .cbl; .cob; .cpy,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,b94547a0e1651f696efbf7bffe47700f6739ba2fba8470d564cc1851bd99a6ce,b94547a0e1651f696efbf7bffe47700f6739ba2fba8470d564cc1851bd99a6ce,missing
sample-cer,.cer,tests/fixtures/sample.cer,application/pkix-cert,.cer,,verified,verified,x509-load-determinism,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,verified,2752b0697baff0d52e016c9e2dca8a7dd9ff7b257079944230e791c4c063ed1d,2752b0697baff0d52e016c9e2dca8a7dd9ff7b257079944230e791c4c063ed1d,complete
sample-chisel,.chisel,tests/fixtures/sample.chisel,application/x-scala,.chisel,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,b062f5c92ef3d713b8504d5a84626b49f572044ec5dfaab6aef91d98c9e8b092,b062f5c92ef3d713b8504d5a84626b49f572044ec5dfaab6aef91d98c9e8b092,missing
sample-cjs,.cjs,tests/fixtures/sample.cjs,application/javascript,.js; .mjs; .cjs,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,954d3a469a5c7181cafcef3d9c70bc28fd6e03eea35a1af9da16bfb10a467fe7,954d3a469a5c7181cafcef3d9c70bc28fd6e03eea35a1af9da16bfb10a467fe7,missing
sample-cmake,.cmake,tests/fixtures/sample.cmake,text/x-cmake,.cmake,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,3bc5666501b4152aff376399070f0847f9dd89434492c567db1102ad9138f486,3bc5666501b4152aff376399070f0847f9dd89434492c567db1102ad9138f486,missing
sample-cob,.cob,tests/fixtures/sample.cob,text/x-cobol,.cbl; .cob; .cpy; .cbl; .cob; .cpy,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,b94547a0e1651f696efbf7bffe47700f6739ba2fba8470d564cc1851bd99a6ce,b94547a0e1651f696efbf7bffe47700f6739ba2fba8470d564cc1851bd99a6ce,missing
sample-coffee,.coffee,tests/fixtures/sample.coffee,text/coffeescript,.coffee,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,0aedb579893e844e123074468417f9e0be2c7425b0a118d1214e32558acbb736,0aedb579893e844e123074468417f9e0be2c7425b0a118d1214e32558acbb736,missing
sample-cpy,.cpy,tests/fixtures/sample.cpy,text/x-cobol,.cbl; .cob; .cpy; .cbl; .cob; .cpy,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,b94547a0e1651f696efbf7bffe47700f6739ba2fba8470d564cc1851bd99a6ce,b94547a0e1651f696efbf7bffe47700f6739ba2fba8470d564cc1851bd99a6ce,missing
sample-crt,.crt,tests/fixtures/sample.crt,application/x-pem-file,.crt,,excluded,verified,x509-load-determinism,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,a8d6e04a98bd201ccab5bf116075df79209ea50a0a7435ed3caf65797e3470ef,a8d6e04a98bd201ccab5bf116075df79209ea50a0a7435ed3caf65797e3470ef,missing
sample-css,.css,tests/fixtures/sample.css,text/css,.css,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,18e154dfc9f580a68108ada06929804cef7665009bb257d6e33a7dac352047be,18e154dfc9f580a68108ada06929804cef7665009bb257d6e33a7dac352047be,missing
sample-cts,.cts,tests/fixtures/sample.cts,application/typescript,.ts; .mts; .cts,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,c918ec6d5df7e6e7cdb5b72b597d3203e7c8e00df2a4a5e817b7cae1e7a62806,c918ec6d5df7e6e7cdb5b72b597d3203e7c8e00df2a4a5e817b7cae1e7a62806,missing
sample-der,.der,tests/fixtures/sample.der,application/x-x509-ca-cert,.der; .cer; .crt,,excluded,verified,x509-load-determinism,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,391049816c3c6e3e0e02f386e44f593b59ba86269e82b9226f2a0543a9356f51,391049816c3c6e3e0e02f386e44f593b59ba86269e82b9226f2a0543a9356f51,missing
sample-dmg,.dmg,tests/fixtures/sample.dmg,application/x-apple-diskimage,.dmg,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,19c8a05df9140da2d4302e629de61c805c80f77e8131ac4756ec5435899b4367,19c8a05df9140da2d4302e629de61c805c80f77e8131ac4756ec5435899b4367,missing
sample-erl,.erl,tests/fixtures/sample.erl,text/x-erlang,.erl; .hrl,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,f71bc67deb731180f216670c67859fe3ed873e007ba4e0a588abd7b25c76033d,f71bc67deb731180f216670c67859fe3ed873e007ba4e0a588abd7b25c76033d,missing
sample-f03,.f03,tests/fixtures/sample.f03,text/x-fortran,.f90; .f95; .f03; .f90,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,e505c52c6338c4e0f3515ca58f442f55f7d14d4acf2070cd92f3daf73dc287a8,e505c52c6338c4e0f3515ca58f442f55f7d14d4acf2070cd92f3daf73dc287a8,missing
sample-f90,.f90,tests/fixtures/sample.f90,text/x-fortran,.f90; .f95; .f03; .f90,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,e505c52c6338c4e0f3515ca58f442f55f7d14d4acf2070cd92f3daf73dc287a8,e505c52c6338c4e0f3515ca58f442f55f7d14d4acf2070cd92f3daf73dc287a8,missing
sample-f95,.f95,tests/fixtures/sample.f95,text/x-fortran,.f90; .f95; .f03; .f90,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,e505c52c6338c4e0f3515ca58f442f55f7d14d4acf2070cd92f3daf73dc287a8,e505c52c6338c4e0f3515ca58f442f55f7d14d4acf2070cd92f3daf73dc287a8,missing
sample-go,.go,tests/fixtures/sample.go,text/x-golang,.go,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,2ff8fdfb83568061e2bd592c0ccbe12a214b6e108d6426634e0358ae9c6075fc,2ff8fdfb83568061e2bd592c0ccbe12a214b6e108d6426634e0358ae9c6075fc,missing
sample-gradle,.gradle,tests/fixtures/sample.gradle,text/x-groovy,.gradle,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,f74eed95926856c746f76437104221c94223c22880066d2fb34543ae1c739f8d,f74eed95926856c746f76437104221c94223c22880066d2fb34543ae1c739f8d,missing
sample-hcl,.hcl,tests/fixtures/sample.hcl,text/x-hcl,.hcl,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,a49bae30ea4659116b8b677ea4855aae4203f85dd5d37a503759767a175e0f70,a49bae30ea4659116b8b677ea4855aae4203f85dd5d37a503759767a175e0f70,missing
sample-hrl,.hrl,tests/fixtures/sample.hrl,text/x-erlang,.erl; .hrl,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,548355702a231e1ed63156166efcb2cb74e3657a2e3c5afd233fe041206084c7,548355702a231e1ed63156166efcb2cb74e3657a2e3c5afd233fe041206084c7,missing
sample-js,.js,tests/fixtures/sample.js,application/javascript,.js; .mjs; .cjs,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,954d3a469a5c7181cafcef3d9c70bc28fd6e03eea35a1af9da16bfb10a467fe7,954d3a469a5c7181cafcef3d9c70bc28fd6e03eea35a1af9da16bfb10a467fe7,missing
sample-litcoffee,.litcoffee,tests/fixtures/sample.litcoffee,text/coffeescript,.litcoffee,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,e0ce8454223b95c47be0fdbb74e1e4d87db09f980f606eea85ff70314dee3803,e0ce8454223b95c47be0fdbb74e1e4d87db09f980f606eea85ff70314dee3803,missing
sample-lnk,.lnk,tests/fixtures/sample.lnk,application/x-ms-shortcut,.lnk,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,0463fe769da36a41cf7bd3f36ff26d26f7914c287581b6f4c58f066cea9eed8b,0463fe769da36a41cf7bd3f36ff26d26f7914c287581b6f4c58f066cea9eed8b,missing
sample-lock,.lock,tests/fixtures/sample.lock,text/x-julia,.lock,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,aa83c0e4532cacdb73a459853097173246cb4ff32feb87254d3248537cb0facb,aa83c0e4532cacdb73a459853097173246cb4ff32feb87254d3248537cb0facb,missing
sample-markdown,.markdown,tests/fixtures/sample.markdown,text/markdown,.md; .markdown,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,1a040b55efcdc94220f18fae7c244daccd1268c6eaffc4c6c4a0f3f3a4569c4d,1a040b55efcdc94220f18fae7c244daccd1268c6eaffc4c6c4a0f3f3a4569c4d,missing
sample-matlab,.matlab,tests/fixtures/sample.matlab,text/x-matlab,.m; .matlab,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,324bd816ee326a247c4576681856c948643900b255102c420a8fb2b44c8641b9,324bd816ee326a247c4576681856c948643900b255102c420a8fb2b44c8641b9,missing
sample-md,.md,tests/fixtures/sample.md,text/markdown,.md; .markdown,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,1a040b55efcdc94220f18fae7c244daccd1268c6eaffc4c6c4a0f3f3a4569c4d,1a040b55efcdc94220f18fae7c244daccd1268c6eaffc4c6c4a0f3f3a4569c4d,missing
sample-mjs,.mjs,tests/fixtures/sample.mjs,application/javascript,.js; .mjs; .cjs,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,954d3a469a5c7181cafcef3d9c70bc28fd6e03eea35a1af9da16bfb10a467fe7,954d3a469a5c7181cafcef3d9c70bc28fd6e03eea35a1af9da16bfb10a467fe7,missing
sample-ml,.ml,tests/fixtures/sample.ml,text-ocaml,.ml; .mli,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,0a0560fd6edfe118e7906bcadfd0aaf85f1c5a8006ae96cafc39dbbcee8b3550,0a0560fd6edfe118e7906bcadfd0aaf85f1c5a8006ae96cafc39dbbcee8b3550,missing
sample-mli,.mli,tests/fixtures/sample.mli,text-ocaml,.ml; .mli,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,2e95bd4d5c5466bf934766b905f9ad74315b7cc457e771368c3cff661fe93be0,2e95bd4d5c5466bf934766b905f9ad74315b7cc457e771368c3cff661fe93be0,missing
sample-mojo,.mojo,tests/fixtures/sample.mojo,text/x-python,.mojo,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,1f59fe1ec825b382f76910c2c425dcdf08c3fbe6eda0272cedc6b11e58c8a33c,1f59fe1ec825b382f76910c2c425dcdf08c3fbe6eda0272cedc6b11e58c8a33c,missing
sample-move,.move,tests/fixtures/sample.move,application/x-rust,.move,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,07888cd2b9a760418c6a6829ae25c53ce50995c2e8e4e464b89e3c35f3177556,07888cd2b9a760418c6a6829ae25c53ce50995c2e8e4e464b89e3c35f3177556,missing
sample-mts,.mts,tests/fixtures/sample.mts,application/typescript,.ts; .mts; .cts,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,c918ec6d5df7e6e7cdb5b72b597d3203e7c8e00df2a4a5e817b7cae1e7a62806,c918ec6d5df7e6e7cdb5b72b597d3203e7c8e00df2a4a5e817b7cae1e7a62806,missing
sample-odin,.odin,tests/fixtures/sample.odin,text/x-golang,.odin,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,fac9a860b4180560eef1dd0364546fb9721568dc7c9827603f2761d7e7961331,fac9a860b4180560eef1dd0364546fb9721568dc7c9827603f2761d7e7961331,missing
sample-p,.p,tests/fixtures/sample.p,text/x-prolog,.p,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,2813b8d3b7e26e50ba9bf83feeda83372bf99d6982883078525e212cdacc5c95,2813b8d3b7e26e50ba9bf83feeda83372bf99d6982883078525e212cdacc5c95,missing
sample-p6,.p6,tests/fixtures/sample.p6,text/x-perl,.p6,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,missing
sample-pas,.pas,tests/fixtures/sample.pas,text/x-pascal,.pas; .pp,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,5987d240e846dce240c113d7faa443d20553d0ce6a407ff5686394669553a771,5987d240e846dce240c113d7faa443d20553d0ce6a407ff5686394669553a771,missing
sample-pbtxt,.pbtxt,tests/fixtures/sample.pbtxt,application/x-yaml,.pbtxt,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,eeda414fc309c1a932ae12ba01d04e993864c8e995bbcdf990d0ee908a1142c7,eeda414fc309c1a932ae12ba01d04e993864c8e995bbcdf990d0ee908a1142c7,missing
sample-pem,.pem,tests/fixtures/sample.pem,application/x-pem-file,.pem; .pub; .gpg,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,3eacf6dc3b5d872fe7d65d8d389769dfc33a4fde60eb82cf2d45433f17f273e6,3eacf6dc3b5d872fe7d65d8d389769dfc33a4fde60eb82cf2d45433f17f273e6,missing
sample-pl6,.pl6,tests/fixtures/sample.pl6,text/x-perl,.pl6,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,missing
sample-pm6,.pm6,tests/fixtures/sample.pm6,text/x-perl,.pm6,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,missing
sample-pp,.pp,tests/fixtures/sample.pp,text/x-pascal,.pas; .pp,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,5987d240e846dce240c113d7faa443d20553d0ce6a407ff5686394669553a771,5987d240e846dce240c113d7faa443d20553d0ce6a407ff5686394669553a771,missing
sample-pro,.pro,tests/fixtures/sample.pro,text/x-prolog,.pl; .pro; .p,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,2813b8d3b7e26e50ba9bf83feeda83372bf99d6982883078525e212cdacc5c95,2813b8d3b7e26e50ba9bf83feeda83372bf99d6982883078525e212cdacc5c95,missing
sample-proto,.proto,tests/fixtures/sample.proto,text/x-proto,.proto,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,47672cd9cd1eb0f1ef10a3e9d03148906d7b3f55b31cc4223f947bbe208584b0,47672cd9cd1eb0f1ef10a3e9d03148906d7b3f55b31cc4223f947bbe208584b0,missing
sample-r,.r,tests/fixtures/sample.r,text/x-r,.r,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,00d281a236ec0e6bd8808e3e52ad47fd7bb4af424fee2849002a64428920e601,00d281a236ec0e6bd8808e3e52ad47fd7bb4af424fee2849002a64428920e601,missing
sample-raku,.raku,tests/fixtures/sample.raku,text/x-perl,.raku,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,missing
sample-raku6,.raku6,tests/fixtures/sample.raku6,text/x-perl,.raku6,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,82532c0042cbfbcc70202b40b0eeed771067d91e73cf2b7aa4d71f10a314f3d7,missing
sample-reg,.reg,tests/fixtures/sample.reg,text/x-ms-regedit,.reg,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,751345d2e05bef54ff327a8777327d2188a338fa0fbb6aba7638ebe12063e54f,751345d2e05bef54ff327a8777327d2188a338fa0fbb6aba7638ebe12063e54f,missing
sample-rs,.rs,tests/fixtures/sample.rs,application/x-rust,.rs,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,87bbe4d96322fb3cde5b2ccb3b36d3e5db8f212b0d23444e3f2986196105ee90,87bbe4d96322fb3cde5b2ccb3b36d3e5db8f212b0d23444e3f2986196105ee90,missing
sample-rst,.rst,tests/fixtures/sample.rst,text/x-rst,.rst,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,ff299978043c42e638fe7b272c82b0f6472cd07f287229c80583696438c21d14,ff299978043c42e638fe7b272c82b0f6472cd07f287229c80583696438c21d14,missing
sample-rust,.rust,tests/fixtures/sample.rust,application/x-rust,.rust,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,e481ab6cd285b15dbf87b7490c3dab140db86e78d7852a0a456fcb5980551f7c,e481ab6cd285b15dbf87b7490c3dab140db86e78d7852a0a456fcb5980551f7c,missing
sample-scala,.scala,tests/fixtures/sample.scala,application/x-scala,.scala,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,be1420e04c6e7effc5d661015740c38146f8c7e75ffad3c76e37eb2448e4bdc1,be1420e04c6e7effc5d661015740c38146f8c7e75ffad3c76e37eb2448e4bdc1,missing
sample-scm,.scm,tests/fixtures/sample.scm,text/x-lisp,.scm,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,8dd9259774c4453b89494a5f27f3794814dc347d67ad93503e45688bb4a5b768,8dd9259774c4453b89494a5f27f3794814dc347d67ad93503e45688bb4a5b768,missing
